ds,y
2018-04-01,17818
2018-04-01,73179
2018-04-01,36796
2018-04-01,117965
2018-04-01,54725
2018-04-01,76709
2018-04-01,1
2018-04-01,35487
2018-04-01,24635
2018-04-01,34749
2018-04-01,40075
2018-04-01,77488
2018-04-01,89671
2018-04-01,41856
2018-04-01,23311
2018-04-01,17961
2018-04-01,43330
2018-04-01,53698
2018-04-01,34731
2018-04-01,15216
2018-04-01,85707
2018-04-01,82339
2018-04-01,56347
2018-04-01,69260
2018-04-01,61763
2018-04-01,21060
2018-04-01,48498
2018-04-01,21188
2018-04-01,57285
2018-04-01,59921
2018-04-01,42710
2018-04-01,37033
2018-04-01,45148
2018-04-01,50065
2018-04-01,16761
2018-04-01,28206
2018-04-01,149773
2018-04-01,118827
2018-04-01,97847
2018-04-01,42463
2018-04-01,84272
2018-04-01,26390
2018-04-01,34952
2018-04-01,86990
2018-04-01,18439
2018-04-01,79504
2018-04-01,20543
2018-04-01,55940
2018-04-01,41986
2018-04-01,29985
2018-04-01,41172
2018-04-01,99348
2018-04-01,62735
2018-04-01,12670
2018-04-01,38351
2018-04-01,62874
2018-04-01,72251
2018-04-01,67558
2018-04-01,49288
2018-04-01,44770
2018-04-01,71136
2018-04-01,87016
2018-04-01,64423
2018-04-01,67726
2018-04-01,48672
2018-04-01,43746
2018-04-01,27762
2018-04-01,67932
2018-04-01,9300
2018-04-01,86557
2018-04-01,158442
2018-04-01,30385
2018-04-01,61803
2018-04-01,65847
2018-04-01,39951
2018-04-01,87545
2018-04-01,71884
2018-04-01,48094
2018-04-01,64413
2018-04-01,52478
2018-04-01,36403
2018-04-01,147061
2018-04-01,103220
2018-04-01,11306
2018-04-01,136772
2018-04-01,81235
2018-04-01,132301
2018-04-01,152393
2018-04-01,196515
2018-04-01,50206
2018-04-01,172844
2018-04-01,51890
2018-04-01,59580
2018-04-01,219766
2018-04-01,95392
2018-04-01,42895
2018-04-01,121128
2018-04-01,28988
2018-04-01,97813
2018-04-01,185443
2018-04-01,122916
2018-04-01,76538
2018-04-01,22256
2018-04-01,66595
2018-04-01,164961
2018-04-01,94715
2018-04-01,95982
2018-04-01,220188
2018-04-01,129133
2018-04-01,96444
2018-04-01,19989
2018-04-01,2
2018-04-01,98725
2018-04-01,11512
2018-04-01,59253
2018-04-01,37275
2018-04-01,61108
2018-04-01,60495
2018-04-01,62824
2018-04-01,29755
2018-04-01,276188
2018-04-01,171110
2018-04-01,88674
2018-04-01,154630
2018-04-01,128951
2018-04-01,74658
2018-04-01,104610
2018-04-01,151300
2018-04-01,31962
2018-04-01,58017
2018-04-01,41556
2018-04-01,77002
2018-04-01,29545
2018-04-01,63414
2018-04-01,53481
2018-04-01,66087
2018-04-01,136313
2018-04-01,59046
2018-04-01,104267
2018-04-01,74082
2018-04-01,191415
2018-04-01,40869
2018-04-01,152928
2018-04-01,74614
2018-04-01,151776
2018-04-01,76165
2018-04-01,16271
2018-04-01,54904
2018-04-01,64232
2018-04-01,122894
2018-04-01,94069
2018-04-01,252719
2018-04-01,69019
2018-04-01,115869
2018-04-01,92505
2018-04-01,90685
2018-04-01,23679
2018-04-01,17239
2018-04-01,59920
2018-04-01,106677
2018-04-01,155304
2018-04-01,46715
2018-04-01,65807
2018-04-01,142076
2018-04-01,66521
2018-04-01,37655
2018-04-01,247642
2018-04-01,211549
2018-04-01,136754
2018-04-01,106512
2018-04-01,10499
2018-04-01,151831
2018-04-01,59187
2018-04-01,108680
2018-04-01,213427
2018-04-01,90393
2018-04-01,210847
2018-04-01,68612
2018-04-01,124318
2018-04-01,212557
2018-04-01,152821
2018-04-01,83270
2018-04-01,86865
2018-04-01,66054
2018-03-01,61991
2018-03-01,6616
2018-03-01,144807
2018-03-01,161159
2018-03-01,111157
2018-03-01,228041
2018-03-01,332933
2018-03-01,349589
2018-03-01,170206
2018-03-01,401375
2018-03-01,302624
2018-03-01,132858
2018-03-01,183497
2018-03-01,122278
2018-03-01,102806
2018-03-01,6580
2018-03-01,64548
2018-03-01,68513
2018-03-01,179200
2018-03-01,178348
2018-03-01,112520
2018-03-01,117594
2018-03-01,72675
2018-03-01,123373
2018-03-01,94228
2018-03-01,224007
2018-03-01,108149
2018-03-01,67465
2018-03-01,90157
2018-03-01,87264
2018-03-01,158677
2018-03-01,223582
2018-03-01,131921
2018-03-01,71020
2018-03-01,220064
2018-03-01,10985
2018-03-01,111562
2018-03-01,139879
2018-03-01,221529
2018-03-01,256962
2018-03-01,42787
2018-03-01,68017
2018-03-01,149123
2018-03-01,67642
2018-03-01,47497
2018-03-01,158222
2018-03-01,110842
2018-03-01,62080
2018-03-01,18121
2018-03-01,24778
2018-03-01,94921
2018-03-01,97514
2018-03-01,123805
2018-03-01,71935
2018-03-01,236514
2018-03-01,95463
2018-03-01,126809
2018-03-01,56021
2018-03-01,57243
2018-03-01,16731
2018-03-01,78093
2018-03-01,150927
2018-03-01,77865
2018-03-01,157276
2018-03-01,42238
2018-03-01,196614
2018-03-01,31425
2018-03-01,79936
2018-03-01,37954
2018-03-01,59455
2018-03-01,77533
2018-03-01,105917
2018-03-01,59474
2018-03-01,138505
2018-03-01,69070
2018-03-01,56064
2018-03-01,66391
2018-03-01,106019
2018-03-01,32802
2018-03-01,158221
2018-03-01,78515
2018-03-01,135744
2018-03-01,159549
2018-03-01,89886
2018-03-01,181146
2018-03-01,283023
2018-03-01,30687
2018-03-01,64497
2018-03-01,63001
2018-03-01,62482
2018-03-01,38271
2018-03-01,61980
2018-03-01,10673
2018-03-01,1
2018-03-01,19106
2018-03-01,100641
2018-03-01,172198
2018-03-01,234770
2018-03-01,20687
2018-03-01,133361
2018-03-01,10685
2018-03-01,98608
2018-03-01,97226
2018-03-01,43424
2018-03-01,99091
2018-03-01,226426
2018-03-01,61586
2018-03-01,77669
2018-03-01,128159
2018-03-01,191130
2018-03-01,100016
2018-03-01,30359
2018-03-01,125028
2018-03-01,52607
2018-03-01,177238
2018-03-01,50645
2018-03-01,202527
2018-03-01,156102
2018-03-01,136726
2018-03-01,83153
2018-03-01,140467
2018-03-01,69214
2018-03-01,105691
2018-03-01,150103
2018-03-01,37313
2018-03-01,54304
2018-03-01,66519
2018-03-01,49539
2018-03-01,9310
2018-03-01,70205
2018-03-01,28465
2018-03-01,45520
2018-03-01,50346
2018-03-01,69629
2018-03-01,73222
2018-03-01,98743
2018-03-01,42236
2018-03-01,68541
2018-03-01,64176
2018-03-01,31082
2018-03-01,162371
2018-03-01,89626
2018-03-01,63754
2018-03-01,38914
2018-03-01,13265
2018-03-01,66190
2018-03-01,90247
2018-03-01,73560
2018-03-01,46862
2018-03-01,50364
2018-03-01,69282
2018-03-01,73199
2018-03-01,63891
2018-03-01,101187
2018-03-01,41165
2018-03-01,30270
2018-03-01,28867
2018-03-01,55005
2018-03-01,20811
2018-03-01,83277
2018-03-01,18957
2018-03-01,89975
2018-03-01,36851
2018-03-01,27459
2018-03-01,86709
2018-03-01,44463
2018-03-01,101918
2018-03-01,129133
2018-03-01,155025
2018-03-01,28873
2018-03-01,17362
2018-03-01,51565
2018-03-01,47625
2018-03-01,37985
2018-03-01,44786
2018-03-01,21960
2018-03-01,63730
2018-03-01,73541
2018-03-01,58670
2018-03-01,85347
2018-03-01,88841
2018-03-01,62898
2018-03-01,58617
2018-03-01,21868
2018-03-01,50290
2018-03-01,79262
2018-03-01,15950
2018-03-01,36111
2018-03-01,55350
2018-03-01,43501
2018-03-01,19686
2018-03-01,24124
2018-03-01,43114
2018-03-01,91040
2018-03-01,42533
2018-03-01,35686
2018-03-01,25138
2018-03-01,37160
2018-03-01,0
2018-03-01,79353
2018-03-01,52225
2018-03-01,120128
2018-03-01,37998
2018-03-01,74157
2018-03-01,18097
2018-03-01,20265
2018-03-01,29447
2018-03-01,16009
2018-03-01,43602
2018-03-01,49198
2018-03-01,77449
2018-03-01,83776
2018-03-01,64047
2018-03-01,57958
2018-03-01,83873
2018-03-01,41586
2018-03-01,41315
2018-03-01,81493
2018-03-01,64392
2018-03-01,89750
2018-03-01,71319
2018-03-01,155055
2018-03-01,81631
2018-03-01,36689
2018-03-01,25764
2018-03-01,62252
2018-03-01,74564
2018-03-01,68949
2018-03-01,122872
2018-03-01,55583
2018-03-01,37243
2018-03-01,95694
2018-03-01,63904
2018-03-01,35314
2018-03-01,44959
2018-03-01,50297
2018-03-01,18858
2018-03-01,32212
2018-03-01,98349
2018-03-01,25209
2018-03-01,63135
2018-03-01,50935
2018-03-01,75024
2018-03-01,97259
2018-03-01,51985
2018-03-01,72961
2018-03-01,46712
2018-03-01,37111
2018-03-01,37019
2018-03-01,83925
2018-03-01,82476
2018-03-01,7891
2018-03-01,98610
2018-03-01,64753
2018-03-01,64362
2018-03-01,49187
2018-03-01,102495
2018-03-01,78590
2018-03-01,30184
2018-03-01,41881
2018-03-01,115660
2018-03-01,50724
2018-03-01,56587
2018-03-01,99944
2018-03-01,79778
2018-03-01,69748
2018-03-01,64459
2018-03-01,38398
2018-03-01,48347
2018-03-01,59455
2018-03-01,45504
2018-03-01,51030
2018-03-01,51186
2018-03-01,35125
2018-03-01,44826
2018-03-01,98313
2018-03-01,68195
2018-03-01,74321
2018-03-01,68384
2018-03-01,128842
2018-03-01,36592
2018-03-01,51992
2018-03-01,13019
2018-03-01,83518
2018-03-01,15281
2018-03-01,22284
2018-03-01,24535
2018-03-01,54209
2018-03-01,20924
2018-03-01,31911
2018-03-01,89874
2018-03-01,66516
2018-03-01,26687
2018-03-01,14655
2018-03-01,27578
2018-03-01,54607
2018-03-01,19278
2018-03-01,25281
2018-03-01,46461
2018-03-01,40585
2018-03-01,43541
2018-03-01,65018
2018-03-01,43179
2018-03-01,53627
2018-03-01,27337
2018-03-01,42784
2018-03-01,31932
2018-03-01,24623
2018-03-01,32935
2018-03-01,14959
2018-03-01,36225
2018-03-01,31283
2018-03-01,25513
2018-03-01,31947
2018-03-01,16418
2018-03-01,41614
2018-03-01,39793
2018-03-01,144807
2018-03-01,161159
2018-03-01,111157
2018-03-01,228041
2018-03-01,332933
2018-03-01,349589
2018-03-01,170206
2018-03-01,401375
2018-03-01,302624
2018-03-01,132858
2018-03-01,183497
2018-03-01,122278
2018-03-01,102806
2018-03-01,6580
2018-03-01,64548
2018-03-01,68513
2018-03-01,179200
2018-03-01,178348
2018-03-01,112520
2018-03-01,117594
2018-03-01,72675
2018-03-01,123373
2018-03-01,94228
2018-03-01,224007
2018-03-01,108149
2018-03-01,67465
2018-03-01,90157
2018-03-01,87264
2018-03-01,158677
2018-03-01,223582
2018-03-01,131921
2018-03-01,71020
2018-03-01,220064
2018-03-01,10985
2018-03-01,111562
2018-03-01,139879
2018-03-01,221529
2018-03-01,256962
2018-03-01,42787
2018-03-01,68017
2018-03-01,149123
2018-03-01,67642
2018-03-01,47497
2018-03-01,158222
2018-03-01,110842
2018-03-01,62080
2018-03-01,18121
2018-03-01,24778
2018-03-01,94921
2018-03-01,97514
2018-03-01,123805
2018-03-01,71935
2018-03-01,236514
2018-03-01,95463
2018-03-01,126809
2018-03-01,56021
2018-03-01,57243
2018-03-01,16731
2018-03-01,78093
2018-03-01,150927
2018-03-01,77865
2018-03-01,157276
2018-03-01,42238
2018-03-01,196614
2018-03-01,31425
2018-03-01,79936
2018-03-01,37954
2018-03-01,59455
2018-03-01,77533
2018-03-01,105917
2018-03-01,59474
2018-03-01,138505
2018-03-01,69070
2018-03-01,56064
2018-03-01,66391
2018-03-01,106019
2018-03-01,32802
2018-03-01,158221
2018-03-01,78515
2018-03-01,135744
2018-03-01,159549
2018-03-01,89886
2018-03-01,181146
2018-03-01,283023
2018-03-01,30687
2018-03-01,64497
2018-03-01,63001
2018-03-01,62482
2018-03-01,38271
2018-03-01,61980
2018-03-01,10673
2018-03-01,1
2018-03-01,19106
2018-03-01,100641
2018-03-01,172198
2018-03-01,234770
2018-03-01,20687
2018-03-01,133361
2018-03-01,10685
2018-03-01,98608
2018-03-01,97226
2018-03-01,43424
2018-03-01,99091
2018-03-01,226426
2018-03-01,61586
2018-03-01,77669
2018-03-01,128159
2018-03-01,191130
2018-03-01,100016
2018-03-01,30359
2018-03-01,125028
2018-03-01,52607
2018-03-01,177238
2018-03-01,50645
2018-03-01,202527
2018-03-01,156102
2018-03-01,136726
2018-03-01,83153
2018-03-01,140467
2018-03-01,69214
2018-03-01,105691
2018-03-01,150103
2018-03-01,37313
2018-03-01,54304
2018-03-01,66519
2018-03-01,49539
2018-03-01,9310
2018-03-01,70205
2018-03-01,28465
2018-03-01,45520
2018-03-01,50346
2018-03-01,69629
2018-03-01,73222
2018-03-01,98743
2018-03-01,42236
2018-03-01,68541
2018-03-01,64176
2018-03-01,31082
2018-03-01,162371
2018-03-01,89626
2018-03-01,63754
2018-03-01,38914
2018-03-01,13265
2018-03-01,66190
2018-03-01,90247
2018-03-01,73560
2018-03-01,46862
2018-03-01,50364
2018-03-01,69282
2018-03-01,73199
2018-03-01,63891
2018-03-01,101187
2018-03-01,41165
2018-03-01,30270
2018-03-01,28867
2018-03-01,55005
2018-03-01,20811
2018-03-01,83277
2018-03-01,18957
2018-03-01,89975
2018-03-01,36851
2018-03-01,27459
2018-03-01,86709
2018-03-01,44463
2018-03-01,101918
2018-03-01,129133
2018-03-01,155025
2018-03-01,28873
2018-03-01,17362
2018-03-01,51565
2018-03-01,47625
2018-03-01,37985
2018-03-01,44786
2018-03-01,21960
2018-03-01,63730
2018-03-01,73541
2018-03-01,58670
2018-03-01,85347
2018-03-01,88841
2018-03-01,62898
2018-03-01,58617
2018-03-01,21868
2018-03-01,50290
2018-03-01,79262
2018-03-01,15950
2018-03-01,36111
2018-03-01,55350
2018-03-01,43501
2018-03-01,19686
2018-03-01,24124
2018-03-01,43114
2018-03-01,91040
2018-03-01,42533
2018-03-01,35686
2018-03-01,25138
2018-03-01,37160
2018-03-01,0
2018-03-01,79353
2018-03-01,52225
2018-03-01,120128
2018-03-01,37998
2018-03-01,74157
2018-03-01,18097
2018-03-01,20265
2018-03-01,29447
2018-03-01,16009
2018-03-01,43602
2018-03-01,49198
2018-03-01,77449
2018-03-01,83776
2018-03-01,64047
2018-03-01,57958
2018-03-01,83873
2018-03-01,41586
2018-03-01,41315
2018-03-01,81493
2018-03-01,64392
2018-03-01,89750
2018-03-01,71319
2018-03-01,155055
2018-03-01,81631
2018-03-01,36689
2018-03-01,25764
2018-03-01,62252
2018-03-01,74564
2018-03-01,68949
2018-03-01,122872
2018-03-01,55583
2018-03-01,37243
2018-03-01,95694
2018-03-01,63904
2018-03-01,35314
2018-03-01,44959
2018-03-01,50297
2018-03-01,18858
2018-03-01,32212
2018-03-01,98349
2018-03-01,25209
2018-03-01,63135
2018-03-01,50935
2018-03-01,75024
2018-03-01,97259
2018-03-01,51985
2018-03-01,72961
2018-03-01,46712
2018-03-01,37111
2018-03-01,37019
2018-03-01,83925
2018-03-01,82476
2018-03-01,7891
2018-03-01,98610
2018-03-01,64753
2018-03-01,64362
2018-03-01,49187
2018-03-01,102495
2018-03-01,78590
2018-03-01,30184
2018-03-01,41881
2018-03-01,115660
2018-03-01,50724
2018-03-01,56587
2018-03-01,99944
2018-03-01,79778
2018-03-01,69748
2018-03-01,64459
2018-03-01,38398
2018-03-01,48347
2018-03-01,59455
2018-03-01,45504
2018-03-01,51030
2018-03-01,51186
2018-03-01,35125
2018-03-01,44826
2018-03-01,98313
2018-03-01,68195
2018-03-01,74321
2018-03-01,68384
2018-03-01,128842
2018-03-01,36592
2018-03-01,51992
2018-03-01,13019
2018-03-01,83518
2018-03-01,15281
2018-03-01,22284
2018-03-01,24535
2018-03-01,54209
2018-03-01,20924
2018-03-01,31911
2018-03-01,89874
2018-03-01,66516
2018-03-01,26687
2018-03-01,14655
2018-03-01,27578
2018-03-01,54607
2018-03-01,19278
2018-03-01,25281
2018-03-01,46461
2018-03-01,40585
2018-03-01,43541
2018-03-01,65018
2018-03-01,43179
2018-03-01,53627
2018-03-01,27337
2018-03-01,42784
2018-03-01,31932
2018-03-01,24623
2018-03-01,32935
2018-03-01,14959
2018-03-01,36225
2018-03-01,31283
2018-03-01,25513
2018-03-01,31947
2018-03-01,16418
2018-02-01,41614
2018-02-01,39793
2018-02-01,15256
2018-02-01,291673
2018-02-01,30101
2018-02-01,25619
2018-02-01,32799
2018-02-01,12158
2018-02-01,26135
2018-02-01,19694
2018-02-01,25854
2018-02-01,28994
2018-02-01,20547
2018-02-01,25167
2018-02-01,31402
2018-02-01,12202
2018-02-01,33343
2018-02-01,21229
2018-02-01,37155
2018-02-01,19626
2018-02-01,81569
2018-02-01,44356
2018-02-01,21730
2018-02-01,22037
2018-02-01,11330
2018-02-01,32547
2018-02-01,35319
2018-02-01,51428
2018-02-01,35094
2018-02-01,27763
2018-02-01,11814
2018-02-01,66953
2018-02-01,10509
2018-02-01,52721
2018-02-01,74552
2018-02-01,25555
2018-02-01,16826
2018-02-01,43554
2018-02-01,19812
2018-02-01,17926
2018-02-01,40480
2018-02-01,42637
2018-02-01,104864
2018-02-01,53977
2018-02-01,58731
2018-02-01,55067
2018-02-01,79067
2018-02-01,37038
2018-02-01,40014
2018-02-01,30244
2018-02-01,51558
2018-02-01,27913
2018-02-01,38997
2018-02-01,39620
2018-02-01,35322
2018-02-01,44313
2018-02-01,56195
2018-02-01,62865
2018-02-01,78982
2018-02-01,48994
2018-02-01,39776
2018-02-01,90884
2018-02-01,33080
2018-02-01,23927
2018-02-01,64021
2018-02-01,82291
2018-02-01,39977
2018-02-01,50934
2018-02-01,52550
2018-02-01,77891
2018-02-01,5401
2018-02-01,65948
2018-02-01,65927
2018-02-01,29951
2018-02-01,29215
2018-02-01,34929
2018-02-01,58522
2018-02-01,40825
2018-02-01,78458
2018-02-01,50342
2018-02-01,72333
2018-02-01,61224
2018-02-01,39072
2018-02-01,49856
2018-02-01,18416
2018-02-01,78127
2018-02-01,25730
2018-02-01,14163
2018-02-01,39521
2018-02-01,35712
2018-02-01,28158
2018-02-01,72788
2018-02-01,51187
2018-02-01,64792
2018-02-01,31453
2018-02-01,30610
2018-02-01,30745
2018-02-01,43853
2018-02-01,98464
2018-02-01,54343
2018-02-01,58928
2018-02-01,50174
2018-02-01,18538
2018-02-01,29731
2018-02-01,63651
2018-02-01,127053
2018-02-01,57828
2018-02-01,67679
2018-02-01,47378
2018-02-01,50588
2018-02-01,65349
2018-02-01,61928
2018-02-01,39582
2018-02-01,33953
2018-02-01,12505
2018-02-01,23760
2018-02-01,16109
2018-02-01,15074
2018-02-01,59554
2018-02-01,29487
2018-02-01,94215
2018-02-01,38697
2018-02-01,64233
2018-02-01,0
2018-02-01,29071
2018-02-01,20481
2018-02-01,28886
2018-02-01,33885
2018-02-01,62607
2018-02-01,72191
2018-02-01,34074
2018-02-01,19379
2018-02-01,15041
2018-02-01,35589
2018-02-01,44591
2018-02-01,28728
2018-02-01,12597
2018-02-01,71793
2018-02-01,68001
2018-02-01,46631
2018-02-01,56163
2018-02-01,52370
2018-02-01,17235
2018-02-01,38738
2018-02-01,16878
2018-02-01,46419
2018-02-01,50212
2018-02-01,34680
2018-02-01,29289
2018-02-01,36872
2018-02-01,40924
2018-02-01,13787
2018-02-01,22780
2018-02-01,123076
2018-02-01,105342
2018-02-01,79244
2018-02-01,35148
2018-02-01,70013
2018-02-01,21425
2018-02-01,27259
2018-02-01,71145
2018-02-01,14896
2018-02-01,66798
2018-02-01,17107
2018-02-01,44195
2018-02-01,21578
2018-02-01,24058
2018-02-01,33575
2018-02-01,78068
2018-02-01,51293
2018-02-01,10356
2018-02-01,30575
2018-02-01,50070
2018-02-01,59151
2018-02-01,52138
2018-02-01,40383
2018-02-01,36881
2018-02-01,56970
2018-02-01,70432
2018-02-01,50506
2018-02-01,55023
2018-02-01,39975
2018-02-01,39615
2018-02-01,21934
2018-02-01,55126
2018-02-01,8335
2018-02-01,71040
2018-02-01,129916
2018-02-01,24925
2018-02-01,51577
2018-02-01,54165
2018-02-01,33146
2018-02-01,70326
2018-02-01,55600
2018-02-01,38930
2018-02-01,52603
2018-02-01,43649
2018-02-01,29965
2018-02-01,120370
2018-02-01,84499
2018-02-01,8034
2018-02-01,113166
2018-02-01,66436
2018-02-01,109190
2018-02-01,123166
2018-02-01,164844
2018-02-01,38570
2018-02-01,141108
2018-02-01,41800
2018-02-01,49407
2018-02-01,182162
2018-02-01,79234
2018-02-01,34910
2018-02-01,99798
2018-02-01,24316
2018-02-01,76772
2018-02-01,152127
2018-02-01,101085
2018-02-01,61078
2018-02-01,15578
2018-02-01,53824
2018-02-01,119209
2018-02-01,76754
2018-02-01,78861
2018-02-01,158179
2018-02-01,106276
2018-02-01,73253
2018-02-01,13326
2018-02-01,0
2018-02-01,8208
2018-02-01,49915
2018-02-01,49895
2018-02-01,50452
2018-02-01,49523
2018-02-01,24153
2018-02-01,227465
2018-02-01,138044
2018-02-01,71912
2018-02-01,121474
2018-02-01,104825
2018-02-01,62648
2018-02-01,83902
2018-02-01,127147
2018-02-01,26704
2018-02-01,46871
2018-02-01,30451
2018-02-01,60337
2018-02-01,24684
2018-02-01,53470
2018-02-01,43623
2018-02-01,56195
2018-02-01,108887
2018-02-01,47838
2018-02-01,84275
2018-02-01,58852
2018-02-01,157298
2018-02-01,34241
2018-02-01,125367
2018-02-01,65189
2018-02-01,118906
2018-02-01,61556
2018-02-01,13196
2018-02-01,46156
2018-02-01,40801
2018-02-01,100976
2018-02-01,75545
2018-02-01,186583
2018-02-01,56378
2018-02-01,96689
2018-02-01,79871
2018-02-01,74886
2018-02-01,21157
2018-02-01,14269
2018-02-01,49767
2018-02-01,89191
2018-02-01,125834
2018-02-01,37030
2018-02-01,54272
2018-02-01,119576
2018-02-01,54568
2018-02-01,31604
2018-02-01,202640
2018-02-01,173515
2018-02-01,108300
2018-02-01,89205
2018-02-01,8479
2018-02-01,50040
2018-02-01,86703
2018-02-01,178804
2018-02-01,71913
2018-02-01,174817
2018-02-01,57317
2018-02-01,105024
2018-02-01,166846
2018-02-01,124655
2018-02-01,68484
2018-02-01,71349
2018-02-01,52809
2018-02-01,48788
2018-02-01,5345
2018-02-01,97131
2018-02-01,54748
2018-02-01,94027
2018-02-01,90386
2018-02-01,143773
2018-02-01,139505
2018-02-01,81767
2018-02-01,97627
2018-02-01,147405
2018-02-01,102707
2018-02-01,223197
2018-02-01,311066
2018-02-01,134067
2018-02-01,305913
2018-02-01,110530
2018-01-01,120318
2018-01-01,179261
2018-01-01,27600
2018-01-01,50110
2018-01-01,57008
2018-01-01,37978
2018-01-01,46543
2018-01-01,40192
2018-01-01,35688
2018-01-01,41756
2018-01-01,21445
2018-01-01,16311
2018-01-01,49442
2018-01-01,24129
2018-01-01,24404
2018-01-01,11855
2018-01-01,12961
2018-01-01,73337
2018-01-01,10935
2018-01-01,58684
2018-01-01,79103
2018-01-01,27601
2018-01-01,19068
2018-01-01,49179
2018-01-01,21696
2018-01-01,19447
2018-01-01,45405
2018-01-01,30456
2018-01-01,114384
2018-01-01,59193
2018-01-01,65170
2018-01-01,64296
2018-01-01,88145
2018-01-01,41340
2018-01-01,44961
2018-01-01,33928
2018-01-01,56928
2018-01-01,30899
2018-01-01,43652
2018-01-01,45414
2018-01-01,39081
2018-01-01,48226
2018-01-01,63284
2018-01-01,69917
2018-01-01,87798
2018-01-01,51190
2018-01-01,45602
2018-01-01,100903
2018-01-01,36205
2018-01-01,26803
2018-01-01,70944
2018-01-01,91391
2018-01-01,43410
2018-01-01,56113
2018-01-01,57811
2018-01-01,84326
2018-01-01,5897
2018-01-01,74389
2018-01-01,74607
2018-01-01,32588
2018-01-01,31663
2018-01-01,38165
2018-01-01,64627
2018-01-01,45883
2018-01-01,86598
2018-01-01,56248
2018-01-01,78367
2018-01-01,67770
2018-01-01,44283
2018-01-01,54679
2018-01-01,21337
2018-01-01,87318
2018-01-01,28548
2018-01-01,15315
2018-01-01,43971
2018-01-01,40447
2018-01-01,30257
2018-01-01,79777
2018-01-01,57062
2018-01-01,70593
2018-01-01,34145
2018-01-01,33422
2018-01-01,34924
2018-01-01,111216
2018-01-01,61297
2018-01-01,65610
2018-01-01,56312
2018-01-01,20456
2018-01-01,32204
2018-01-01,71590
2018-01-01,137844
2018-01-01,63012
